,date,location,stringency_index
6767,2022-01,Thailand,48.56870967741935
6768,2022-02,Thailand,47.950714285714284
6769,2022-03,Thailand,48.61
6770,2022-04,Thailand,40.28
6771,2022-05,Thailand,36.27516129032258
6772,2022-06,Thailand,27.621333333333332
6773,2022-07,Thailand,24.07
6774,2022-08,Thailand,29.09193548387097
6775,2022-09,Thailand,29.63
6776,2022-10,Thailand,5.56
6777,2020-03,Timor,46.669
6778,2020-04,Timor,76.29766666666666
6779,2020-05,Timor,61.29258064516129
6780,2020-06,Timor,32.71333333333333
6781,2020-07,Timor,29.63
6782,2020-08,Timor,29.63
6783,2020-09,Timor,29.013333333333332
6784,2020-10,Timor,32.494516129032256
6785,2020-11,Timor,26.793333333333333
6786,2020-12,Timor,30.46709677419355
6787,2021-01,Timor,53.28935483870968
6788,2021-02,Timor,42.35928571428571
6789,2021-03,Timor,72.65645161290323
6790,2021-04,Timor,83.64333333333335
6791,2021-05,Timor,77.32709677419355
6792,2021-06,Timor,62.038
6793,2021-07,Timor,58.079032258064515
6794,2021-08,Timor,66.1741935483871
6795,2021-09,Timor,55.879333333333335
6796,2021-10,Timor,46.3
6797,2021-11,Timor,44.58566666666666
6798,2021-12,Timor,41.86096774193548
6799,2022-01,Timor,34.122903225806446
6800,2022-02,Timor,33.725
6801,2022-03,Timor,34.83096774193548
6802,2022-04,Timor,35.776666666666664
6803,2022-05,Timor,18.886451612903226
6804,2022-06,Timor,15.22
6805,2022-07,Timor,15.163548387096775
6806,2022-08,Timor,14.170322580645163
6807,2022-09,Timor,13.89
6809,2020-03,Togo,32.83535714285714
6810,2020-04,Togo,73.02633333333333
6811,2020-05,Togo,73.15
6812,2020-06,Togo,58.763000000000005
6813,2020-07,Togo,52.35967741935484
6814,2020-08,Togo,46.89387096774194
6815,2020-09,Togo,49.74933333333333
6816,2020-10,Togo,59.26
6817,2020-11,Togo,55.68333333333333
6818,2020-12,Togo,62.009032258064515
6819,2021-01,Togo,46.41580645161291
6820,2021-02,Togo,37.715714285714284
6821,2021-03,Togo,66.90322580645162
6822,2021-04,Togo,57.528
6823,2021-05,Togo,54.05870967741936
6824,2021-06,Togo,53.7
6825,2021-07,Togo,53.7
6826,2021-08,Togo,51.10870967741935
6827,2021-09,Togo,44.10733333333334
6828,2021-10,Togo,38.89
6829,2021-11,Togo,31.48
6830,2021-12,Togo,28.630967741935482
6831,2022-01,Togo,31.58709677419355
6832,2022-02,Togo,44.11464285714286
6833,2022-03,Togo,45.37
6834,2022-04,Togo,44.65133333333333
6835,2022-05,Togo,35.112258064516126
6836,2022-06,Togo,29.89466666666667
6837,2022-07,Togo,33.89
6838,2022-08,Togo,34.403225806451616
6839,2022-09,Togo,34.07366666666667
6840,2022-10,Togo,39.35
6856,2021-04,Tonga,47.22
6857,2021-05,Tonga,47.22
6858,2021-06,Tonga,40.803999999999995
6859,2021-07,Tonga,42.17645161290323
6860,2021-08,Tonga,43.52
6861,2021-09,Tonga,43.52
6862,2021-10,Tonga,43.52
6863,2021-11,Tonga,55.415
6864,2021-12,Tonga,47.578709677419354
6865,2022-01,Tonga,47.22
6866,2022-02,Tonga,93.20642857142856
6867,2022-03,Tonga,78.72032258064516
6868,2022-04,Tonga,81.02
6869,2022-05,Tonga,53.55741935483871
6870,2022-06,Tonga,44.56499999999999
6871,2022-07,Tonga,58.807096774193546
6872,2022-08,Tonga,48.62354838709677
6873,2022-09,Tonga,48.61
6874,2022-10,Tonga,48.61
6875,2020-03,Trinidad and Tobago,60.08277777777778
6876,2020-04,Trinidad and Tobago,81.11133333333332
6877,2020-05,Trinidad and Tobago,89.42709677419354
6878,2020-06,Trinidad and Tobago,73.55066666666667
6879,2020-07,Trinidad and Tobago,56.48
6880,2020-08,Trinidad and Tobago,69.08903225806452
6881,2020-09,Trinidad and Tobago,80.56
6882,2020-10,Trinidad and Tobago,72.49032258064516
6883,2020-11,Trinidad and Tobago,65.74
6884,2020-12,Trinidad and Tobago,67.89225806451613
6885,2021-01,Trinidad and Tobago,68.52
6886,2021-02,Trinidad and Tobago,65.7375
6887,2021-03,Trinidad and Tobago,64.81
6888,2021-04,Trinidad and Tobago,64.81
6889,2021-05,Trinidad and Tobago,65.70612903225806
6890,2021-06,Trinidad and Tobago,87.03500000000001
6891,2021-07,Trinidad and Tobago,88.65354838709678
6892,2021-08,Trinidad and Tobago,86.15548387096774
6893,2021-09,Trinidad and Tobago,85.821
6894,2021-10,Trinidad and Tobago,74.85096774193549
6895,2021-11,Trinidad and Tobago,61.801
6896,2021-12,Trinidad and Tobago,55.45258064516129
6897,2022-01,Trinidad and Tobago,50.87516129032259
6898,2022-02,Trinidad and Tobago,49.22642857142857
6899,2022-03,Trinidad and Tobago,48.87387096774193
6900,2022-04,Trinidad and Tobago,34.85666666666667
6901,2022-05,Trinidad and Tobago,30.881612903225808
6902,2022-06,Trinidad and Tobago,13.890000000000002
6903,2022-07,Trinidad and Tobago,11.11
6904,2022-08,Trinidad and Tobago,11.11
6905,2022-09,Trinidad and Tobago,11.109999999999998
6907,2020-03,Tunisia,53.00964285714286
6908,2020-04,Tunisia,90.74
6909,2020-05,Tunisia,84.88612903225805
6910,2020-06,Tunisia,39.44466666666666
6911,2020-07,Tunisia,26.85
6912,2020-08,Tunisia,24.87709677419355
6913,2020-09,Tunisia,24.876666666666665
6914,2020-10,Tunisia,54.33064516129032
6915,2020-11,Tunisia,69.56866666666666
6916,2020-12,Tunisia,69.50645161290322
6917,2021-01,Tunisia,71.62645161290322
6918,2021-02,Tunisia,71.3
6919,2021-03,Tunisia,61.650000000000006
6920,2021-04,Tunisia,58.63933333333333
6921,2021-05,Tunisia,69.53483870967742
6922,2021-06,Tunisia,71.10766666666667
6923,2021-07,Tunisia,73.98451612903226
6924,2021-08,Tunisia,79.63
6925,2021-09,Tunisia,66.089
6926,2021-10,Tunisia,38.156129032258065
6927,2021-11,Tunisia,37.263333333333335
6928,2021-12,Tunisia,35.95580645161291
6929,2022-01,Tunisia,45.41903225806452
6930,2022-02,Tunisia,45.54535714285714
6931,2022-03,Tunisia,46.302903225806446
6932,2022-04,Tunisia,45.3
6933,2022-05,Tunisia,44.70161290322581
6934,2022-06,Tunisia,41.59
6935,2022-07,Tunisia,41.59
6936,2022-08,Tunisia,41.59
6937,2022-09,Tunisia,41.59
6939,2020-03,Turkey,55.203809523809525
6940,2020-04,Turkey,76.17666666666668
6941,2020-05,Turkey,75.93
6942,2020-06,Turkey,63.89
6943,2020-07,Turkey,57.01903225806452
6944,2020-08,Turkey,47.432580645161295
6945,2020-09,Turkey,63.719
6946,2020-10,Turkey,69.78967741935485
6947,2020-11,Turkey,63.85666666666667
6948,2020-12,Turkey,63.87322580645161
6949,2021-01,Turkey,71.46064516129033
6950,2021-02,Turkey,70.485
6951,2021-03,Turkey,70.36774193548388
6952,2021-04,Turkey,79.50433333333334
6953,2021-05,Turkey,81.4816129032258
6954,2021-06,Turkey,62.343333333333334
6955,2021-07,Turkey,50.0
6956,2021-08,Turkey,38.651612903225804
6957,2021-09,Turkey,41.67133333333333
6958,2021-10,Turkey,36.68677419354839
6959,2021-11,Turkey,31.895
6960,2021-12,Turkey,31.19516129032258
6961,2022-01,Turkey,32.22451612903226
6962,2022-02,Turkey,35.502857142857145
6963,2022-03,Turkey,18.19709677419355
6964,2022-04,Turkey,16.973333333333333
6965,2022-05,Turkey,13.89
6966,2022-06,Turkey,13.890000000000002
6967,2022-07,Turkey,13.89
6968,2022-08,Turkey,13.89
6969,2022-09,Turkey,13.89
7042,2020-03,Uganda,65.48545454545454
7043,2020-04,Uganda,93.52
7044,2020-05,Uganda,89.3341935483871
7045,2020-06,Uganda,85.09400000000001
7046,2020-07,Uganda,87.04
7047,2020-08,Uganda,85.69580645161291
7048,2020-09,Uganda,80.001
7049,2020-10,Uganda,61.171290322580646
7050,2020-11,Uganda,49.56733333333333
7051,2020-12,Uganda,46.4441935483871
7052,2021-01,Uganda,49.04129032258064
7053,2021-02,Uganda,48.674642857142864
7054,2021-03,Uganda,53.64064516129033
7055,2021-04,Uganda,49.322
7056,2021-05,Uganda,42.20322580645161
7057,2021-06,Uganda,47.22
7058,2021-07,Uganda,81.90193548387097
7059,2021-08,Uganda,76.6467741935484
7060,2021-09,Uganda,75.93
7061,2021-10,Uganda,75.48161290322581
7062,2021-11,Uganda,73.15
7063,2021-12,Uganda,73.15
7064,2022-01,Uganda,53.615161290322575
7065,2022-02,Uganda,41.205
7066,2022-03,Uganda,39.215483870967745
7067,2022-04,Uganda,33.457
7068,2022-05,Uganda,28.80806451612903
7069,2022-06,Uganda,23.644000000000002
7070,2022-07,Uganda,13.89
7071,2022-08,Uganda,13.89
7072,2022-09,Uganda,13.890000000000002
7073,2022-10,Uganda,13.89
7074,2020-03,Ukraine,58.173793103448276
7075,2020-04,Ukraine,88.89
7076,2020-05,Ukraine,87.09645161290322
7077,2020-06,Ukraine,64.03033333333333
7078,2020-07,Ukraine,41.67
7079,2020-08,Ukraine,58.347419354838706
7080,2020-09,Ukraine,63.98
7081,2020-10,Ukraine,58.8
7082,2020-11,Ukraine,60.461999999999996
7083,2020-12,Ukraine,58.65967741935484
7084,2021-01,Ukraine,59.708064516129035
7085,2021-02,Ukraine,55.22571428571429
7086,2021-03,Ukraine,60.368064516129024
7087,2021-04,Ukraine,68.178
7088,2021-05,Ukraine,58.3041935483871
7089,2021-06,Ukraine,57.46933333333333
7090,2021-07,Ukraine,51.407419354838716
7091,2021-08,Ukraine,50.93
7092,2021-09,Ukraine,54.38333333333333
7093,2021-10,Ukraine,58.33
7094,2021-11,Ukraine,57.686
7095,2021-12,Ukraine,55.61645161290322
7096,2022-01,Ukraine,61.460967741935484
7097,2022-02,Ukraine,59.62464285714286
7098,2022-03,Ukraine,55.725806451612904
7099,2022-04,Ukraine,61.46
7100,2022-05,Ukraine,61.46
7101,2022-06,Ukraine,61.46
7102,2022-07,Ukraine,64.83064516129032
7103,2022-08,Ukraine,65.33
7106,2020-01,United Arab Emirates,2.78
7107,2020-02,United Arab Emirates,3.9282758620689657
7108,2020-03,United Arab Emirates,43.48935483870968
7109,2020-04,United Arab Emirates,87.59166666666667
7110,2020-05,United Arab Emirates,74.43225806451613
7111,2020-06,United Arab Emirates,72.22
7112,2020-07,United Arab Emirates,57.97354838709677
7113,2020-08,United Arab Emirates,56.42032258064516
7114,2020-09,United Arab Emirates,54.63
7115,2020-10,United Arab Emirates,54.27129032258065
7116,2020-11,United Arab Emirates,49.07
7117,2020-12,United Arab Emirates,49.07
7118,2021-01,United Arab Emirates,58.33354838709677
7119,2021-02,United Arab Emirates,55.338928571428575
7120,2021-03,United Arab Emirates,54.300000000000004
7121,2021-04,United Arab Emirates,54.90466666666667
7122,2021-05,United Arab Emirates,56.48
7123,2021-06,United Arab Emirates,55.55433333333334
7124,2021-07,United Arab Emirates,63.817096774193544
7125,2021-08,United Arab Emirates,59.12516129032259
7126,2021-09,United Arab Emirates,40.74
7127,2021-10,United Arab Emirates,43.42612903225807
7128,2021-11,United Arab Emirates,46.76233333333333
7129,2021-12,United Arab Emirates,52.836451612903225
7130,2022-01,United Arab Emirates,42.708064516129035
7131,2022-02,United Arab Emirates,37.82607142857143
7132,2022-03,United Arab Emirates,32.2683870967742
7133,2022-04,United Arab Emirates,32.150999999999996
7134,2022-05,United Arab Emirates,32.24354838709677
7135,2022-06,United Arab Emirates,31.24
7136,2022-07,United Arab Emirates,34.99645161290322
7137,2022-08,United Arab Emirates,34.670967741935485
7138,2022-09,United Arab Emirates,30.654333333333334
7139,2022-10,United Arab Emirates,30.56
7140,2020-01,United Kingdom,6.945
7141,2020-02,United Kingdom,11.014137931034481
7142,2020-03,United Kingdom,36.63322580645161
7143,2020-04,United Kingdom,79.62999999999998
7144,2020-05,United Kingdom,74.22516129032257
7145,2020-06,United Kingdom,70.866
7146,2020-07,United Kingdom,65.38129032258064
7147,2020-08,United Kingdom,67.63612903225805
7148,2020-09,United Kingdom,65.56933333333333
7149,2020-10,United Kingdom,67.89129032258064
7150,2020-11,United Kingdom,68.33066666666667
7151,2020-12,United Kingdom,72.35612903225807
7152,2021-01,United Kingdom,86.88516129032257
7153,2021-02,United Kingdom,87.49749999999999
7154,2021-03,United Kingdom,79.74806451612903
7155,2021-04,United Kingdom,64.50533333333334
7156,2021-05,United Kingdom,61.15483870967742
7157,2021-06,United Kingdom,52.87133333333334
7158,2021-07,United Kingdom,48.28258064516129
7159,2021-08,United Kingdom,43.98
7160,2021-09,United Kingdom,42.034
7161,2021-10,United Kingdom,42.84645161290322
7162,2021-11,United Kingdom,43.591
7163,2021-12,United Kingdom,42.72064516129032
7164,2022-01,United Kingdom,39.35838709677419
7165,2022-02,United Kingdom,32.589642857142856
7166,2022-03,United Kingdom,21.894516129032258
7167,2022-04,United Kingdom,16.419
7168,2022-05,United Kingdom,11.11
7169,2022-06,United Kingdom,11.109999999999998
7170,2022-07,United Kingdom,11.11
7171,2022-08,United Kingdom,8.603548387096774
7172,2022-09,United Kingdom,5.56
7173,2022-10,United Kingdom,5.56
7174,2020-01,United States,0.0
7175,2020-02,United States,5.368275862068964
7176,2020-03,United States,45.77451612903226
7177,2020-04,United States,72.69
7178,2020-05,United States,72.69
7179,2020-06,United States,70.71133333333334
7180,2020-07,United States,68.26387096774194
7181,2020-08,United States,67.13
7182,2020-09,United States,64.19766666666666
7183,2020-10,United States,64.05161290322582
7184,2020-11,United States,69.62866666666667
7185,2020-12,United States,71.87935483870969
7186,2021-01,United States,71.76
7187,2021-02,United States,68.32428571428572
7188,2021-03,United States,62.77806451612903
7189,2021-04,United States,55.260666666666665
7190,2021-05,United States,55.9958064516129
7191,2021-06,United States,57.646
7192,2021-07,United States,49.458064516129035
7193,2021-08,United States,51.82838709677419
7194,2021-09,United States,52.39333333333333
7195,2021-10,United States,52.2341935483871
7196,2021-11,United States,51.498333333333335
7197,2021-12,United States,48.86451612903225
7198,2022-01,United States,46.80870967741935
7199,2022-02,United States,45.23857142857143
7200,2022-03,United States,36.20483870967742
7201,2022-04,United States,29.259333333333334
7202,2022-05,United States,26.99967741935484
7203,2022-06,United States,31.30666666666667
7204,2022-07,United States,31.062903225806455
7205,2022-08,United States,29.846774193548388
7206,2022-09,United States,27.009500000000003
7270,2020-03,Uruguay,55.26315789473684
7271,2020-04,Uruguay,65.98566666666666
7272,2020-05,Uruguay,61.11
7273,2020-06,Uruguay,59.13666666666666
7274,2020-07,Uruguay,43.1283870967742
7275,2020-08,Uruguay,35.39387096774194
7276,2020-09,Uruguay,37.965
7277,2020-10,Uruguay,43.52
7278,2020-11,Uruguay,43.52
7279,2020-12,Uruguay,57.615806451612904
7280,2021-01,Uruguay,66.60354838709678
7281,2021-02,Uruguay,65.87
7282,2021-03,Uruguay,78.19806451612902
7283,2021-04,Uruguay,74.444
7284,2021-05,Uruguay,69.59290322580645
7285,2021-06,Uruguay,63.08833333333334
7286,2021-07,Uruguay,59.97677419354839
7287,2021-08,Uruguay,54.84258064516129
7288,2021-09,Uruguay,55.56000000000001
7289,2021-10,Uruguay,47.196129032258064
7290,2021-11,Uruguay,32.036
7291,2021-12,Uruguay,28.7
7292,2022-01,Uruguay,25.210645161290323
7293,2022-02,Uruguay,19.927142857142858
7294,2022-03,Uruguay,13.295483870967743
7295,2022-04,Uruguay,14.107000000000001
7296,2022-05,Uruguay,13.89
7297,2022-06,Uruguay,13.890000000000002
7298,2022-07,Uruguay,13.89
7299,2022-08,Uruguay,13.89
7300,2022-09,Uruguay,13.890000000000002
7302,2020-03,Uzbekistan,70.69823529411764
7303,2020-04,Uzbekistan,91.018
7304,2020-05,Uzbekistan,86.52774193548387
7305,2020-06,Uzbekistan,72.066
7306,2020-07,Uzbekistan,69.80419354838709
7307,2020-08,Uzbekistan,61.469354838709684
7308,2020-09,Uzbekistan,44.38333333333333
7309,2020-10,Uzbekistan,41.9641935483871
7310,2020-11,Uzbekistan,39.81000000000001
7311,2020-12,Uzbekistan,40.70677419354839
7312,2021-01,Uzbekistan,38.41193548387097
7313,2021-02,Uzbekistan,35.25285714285714
7314,2021-03,Uzbekistan,37.04
7315,2021-04,Uzbekistan,35.525999999999996
7316,2021-05,Uzbekistan,45.06870967741935
7317,2021-06,Uzbekistan,44.291000000000004
7318,2021-07,Uzbekistan,62.66193548387097
7319,2021-08,Uzbekistan,66.33967741935483
7320,2021-09,Uzbekistan,55.49466666666667
7321,2021-10,Uzbekistan,40.11
7322,2021-11,Uzbekistan,32.13066666666666
7323,2021-12,Uzbekistan,44.26129032258064
7324,2022-01,Uzbekistan,45.04
7325,2022-02,Uzbekistan,45.37
7326,2022-03,Uzbekistan,45.637741935483874
7327,2022-04,Uzbekistan,35.522666666666666
7328,2022-05,Uzbekistan,27.26774193548387
7329,2022-06,Uzbekistan,14.166
7330,2022-07,Uzbekistan,10.214838709677418
7331,2022-08,Uzbekistan,5.56
7332,2022-09,Uzbekistan,5.56
7333,2022-10,Uzbekistan,5.56
7334,2020-11,Vanuatu,29.76571428571428
7335,2020-12,Vanuatu,30.021935483870966
7336,2021-01,Vanuatu,22.22
7337,2021-02,Vanuatu,22.22
7338,2021-03,Vanuatu,22.22
7339,2021-04,Vanuatu,22.219999999999995
7340,2021-05,Vanuatu,22.22
7341,2021-06,Vanuatu,22.219999999999995
7342,2021-07,Vanuatu,22.22
7343,2021-08,Vanuatu,22.22
7344,2021-09,Vanuatu,21.665
7345,2021-10,Vanuatu,17.20612903225807
7346,2021-11,Vanuatu,19.44
7347,2021-12,Vanuatu,19.44
7348,2022-01,Vanuatu,20.067741935483873
7349,2022-02,Vanuatu,22.22
7350,2022-03,Vanuatu,72.50935483870968
7351,2022-04,Vanuatu,75.51266666666668
7352,2022-05,Vanuatu,75.10193548387096
7353,2022-06,Vanuatu,43.565000000000005
7354,2022-07,Vanuatu,13.89
7355,2022-08,Vanuatu,13.89
7356,2022-09,Vanuatu,13.890000000000002
7357,2022-10,Vanuatu,13.89
7390,2020-03,Venezuela,78.29388888888889
7391,2020-04,Venezuela,82.41
7392,2020-05,Venezuela,84.11387096774193
7393,2020-06,Venezuela,81.111
7394,2020-07,Venezuela,86.74
7395,2020-08,Venezuela,85.03580645161291
7396,2020-09,Venezuela,82.96499999999999
7397,2020-10,Venezuela,86.28903225806452
7398,2020-11,Venezuela,86.11
7399,2020-12,Venezuela,85.93096774193549
7400,2021-01,Venezuela,86.55870967741936
7401,2021-02,Venezuela,86.11
7402,2021-03,Venezuela,87.12451612903224
7403,2021-04,Venezuela,86.87999999999998
7404,2021-05,Venezuela,87.54193548387096
7405,2021-06,Venezuela,86.54166666666667
7406,2021-07,Venezuela,88.26032258064517
7407,2021-08,Venezuela,83.60387096774194
7408,2021-09,Venezuela,83.15
7409,2021-10,Venezuela,81.0941935483871
7410,2021-11,Venezuela,38.516
7411,2021-12,Venezuela,30.134838709677418
7412,2022-01,Venezuela,31.56967741935484
7413,2022-02,Venezuela,28.7
7414,2022-03,Venezuela,28.7
7415,2022-04,Venezuela,28.7
7416,2022-05,Venezuela,23.62516129032258
7417,2022-06,Venezuela,13.890000000000002
7418,2022-07,Venezuela,13.89
7419,2022-08,Venezuela,13.89
7420,2022-09,Venezuela,13.890000000000002
7421,2022-10,Venezuela,13.89
7422,2020-01,Vietnam,9.57
7423,2020-02,Vietnam,40.86689655172413
7424,2020-03,Vietnam,53.49290322580645
7425,2020-04,Vietnam,88.81400000000001
7426,2020-05,Vietnam,71.47354838709677
7427,2020-06,Vietnam,63.331
7428,2020-07,Vietnam,58.72516129032258
7429,2020-08,Vietnam,77.77516129032259
7430,2020-09,Vietnam,75.75433333333334
7431,2020-10,Vietnam,58.33
7432,2020-11,Vietnam,48.48733333333333
7433,2020-12,Vietnam,53.476451612903226
7434,2021-01,Vietnam,58.450967741935486
7435,2021-02,Vietnam,70.92928571428571
7436,2021-03,Vietnam,61.59032258064516
7437,2021-04,Vietnam,56.07933333333333
7438,2021-05,Vietnam,73.66967741935484
7439,2021-06,Vietnam,76.75500000000001
7440,2021-07,Vietnam,78.45193548387097
7441,2021-08,Vietnam,76.03451612903227
7442,2021-09,Vietnam,72.134
7443,2021-10,Vietnam,65.63483870967741
7444,2021-11,Vietnam,67.60866666666666
7445,2021-12,Vietnam,68.52
7446,2022-01,Vietnam,67.47451612903225
7447,2022-02,Vietnam,65.28
7448,2022-03,Vietnam,65.14548387096774
7449,2022-04,Vietnam,49.382666666666665
7450,2022-05,Vietnam,27.180967741935483
7451,2022-06,Vietnam,25.93
7452,2022-07,Vietnam,25.93
7453,2022-08,Vietnam,25.93
7454,2022-09,Vietnam,25.93
7516,2020-04,Yemen,61.28619047619048
7517,2020-05,Yemen,64.27580645161291
7518,2020-06,Yemen,63.89
7519,2020-07,Yemen,42.05290322580645
7520,2020-08,Yemen,31.48
7521,2020-09,Yemen,28.48866666666667
7522,2020-10,Yemen,24.284193548387094
7523,2020-11,Yemen,15.002000000000002
7524,2020-12,Yemen,21.68677419354839
7525,2021-01,Yemen,25.71741935483871
7526,2021-02,Yemen,25.0
7527,2021-03,Yemen,25.896129032258063
7528,2021-04,Yemen,34.26
7529,2021-05,Yemen,34.26
7530,2021-06,Yemen,37.09666666666667
7531,2021-07,Yemen,37.96
7532,2021-08,Yemen,37.69129032258065
7533,2021-09,Yemen,32.03933333333333
7534,2021-10,Yemen,32.41
7535,2021-11,Yemen,28.332666666666668
7536,2021-12,Yemen,26.85
7537,2022-01,Yemen,26.85
7538,2022-02,Yemen,26.85
7539,2022-03,Yemen,30.616451612903226
7540,2022-04,Yemen,32.378
7541,2022-05,Yemen,27.35967741935484
7542,2022-06,Yemen,16.544
7543,2022-07,Yemen,7.171290322580644
7544,2022-08,Yemen,5.56
7545,2022-09,Yemen,5.56
7547,2020-03,Zambia,32.93785714285714
7548,2020-04,Zambia,57.68633333333333
7549,2020-05,Zambia,49.50774193548387
7550,2020-06,Zambia,42.034
7551,2020-07,Zambia,50.93
7552,2020-08,Zambia,50.21
7553,2020-09,Zambia,48.98266666666667
